Timestamp,Student ID,Attendance,Facial Expression,Interaction Level,Posture,Movement (m),Heart Rate,Skin Temperature,Breathing Rate,Classroom Noise Level,Lighting,Attention,Engagement,Inactivity,Class Subject,Date
2024-12-22,79,1,Angry,7,Leaning Forward,4.05,75,37.4,13,67,244,1,2,0,Science,2024-12-22
2024-12-23,79,0,Surprised,4,Slouched,3.57,85,35.1,19,50,224,1,0,0,Literature,2024-12-23
2024-12-24,79,0,Surprised,5,Leaning Forward,3.39,62,36.9,19,51,249,0,0,1,Literature,2024-12-24
2024-12-25,79,0,Surprised,8,Slouched,3.5,71,37.4,17,60,287,1,2,0,Mathematics,2024-12-25
2024-12-26,79,0,Happy,5,Leaning Forward,4.05,75,36.7,18,64,251,1,2,0,History,2024-12-26
2024-12-27,79,1,Surprised,3,Slouched,4.4,82,36.8,18,51,262,1,0,0,Mathematics,2024-12-27
2024-12-28,79,0,Angry,8,Upright,1.35,65,37.4,15,61,213,1,0,0,History,2024-12-28
2024-12-29,79,1,Sad,0,Leaning Forward,2.34,79,35.4,16,69,229,0,0,1,Literature,2024-12-29
2024-12-30,79,0,Neutral,7,Leaning Forward,3.86,96,36.0,13,58,266,1,2,0,Mathematics,2024-12-30
2024-12-01,80,0,Happy,7,Leaning Forward,3.6,83,36.9,18,61,271,0,2,0,History,2024-12-01
2024-12-02,80,0,Neutral,2,Leaning Forward,2.08,90,37.0,16,52,218,1,0,0,Literature,2024-12-02
2024-12-03,80,0,Happy,2,Leaning Forward,0.64,72,37.0,14,52,233,1,2,0,History,2024-12-03
2024-12-04,80,1,Happy,1,Leaning Forward,2.45,94,36.4,14,60,279,1,0,0,Science,2024-12-04
2024-12-05,80,1,Neutral,10,Leaning Forward,1.36,83,36.8,14,61,287,1,1,0,Science,2024-12-05
2024-12-06,80,0,Happy,8,Upright,3.99,94,36.7,17,52,227,1,1,0,Literature,2024-12-06
2024-12-07,80,0,Neutral,2,Upright,1.03,94,35.3,15,64,292,1,0,0,Literature,2024-12-07
2024-12-08,80,1,Surprised,1,Slouched,1.91,68,35.4,13,58,284,1,0,0,History,2024-12-08
2024-12-09,80,1,Neutral,0,Upright,0.56,88,35.4,15,62,201,0,0,1,History,2024-12-09
2024-12-10,80,1,Surprised,4,Slouched,4.54,62,36.8,12,63,284,0,2,0,Literature,2024-12-10
2024-12-11,80,0,Surprised,6,Upright,3.7,83,35.0,18,70,261,1,0,0,Mathematics,2024-12-11
2024-12-12,80,0,Surprised,2,Upright,1.41,93,37.1,18,67,206,1,0,0,Science,2024-12-12
2024-12-13,80,1,Angry,3,Upright,1.13,70,36.0,16,70,242,0,2,0,Literature,2024-12-13
2024-12-14,80,1,Surprised,4,Upright,2.94,65,36.0,17,57,277,1,2,0,Mathematics,2024-12-14
2024-12-15,80,0,Angry,7,Leaning Forward,0.08,79,35.3,13,69,257,1,1,0,Mathematics,2024-12-15
2024-12-16,80,0,Neutral,8,Leaning Forward,0.5,85,37.5,14,68,250,0,2,0,Literature,2024-12-16
2024-12-17,80,1,Sad,1,Slouched,4.61,64,36.5,18,54,299,0,1,0,Science,2024-12-17
2024-12-18,80,0,Sad,2,Upright,2.12,61,36.4,20,64,246,0,1,0,Science,2024-12-18
2024-12-19,80,0,Sad,5,Leaning Forward,1.15,92,37.1,15,69,281,0,0,1,Mathematics,2024-12-19
2024-12-20,80,1,Surprised,3,Slouched,4.26,90,35.8,16,62,273,0,1,0,History,2024-12-20
2024-12-21,80,0,Sad,1,Slouched,0.24,65,35.4,20,57,224,1,0,0,Mathematics,2024-12-21
2024-12-22,80,1,Angry,9,Upright,4.66,81,37.0,19,53,263,1,1,0,Literature,2024-12-22
2024-12-23,80,0,Sad,0,Slouched,2.05,88,37.3,16,52,216,0,1,0,Science,2024-12-23
2024-12-24,80,1,Happy,6,Slouched,2.7,74,36.9,20,68,241,1,0,0,History,2024-12-24
2024-12-25,80,1,Angry,4,Upright,3.78,89,36.9,18,64,259,0,1,0,Literature,2024-12-25
2024-12-26,80,1,Neutral,3,Slouched,1.62,97,37.0,19,70,285,0,0,1,History,2024-12-26
2024-12-27,80,1,Sad,0,Upright,1.13,76,36.5,18,64,242,0,2,0,Literature,2024-12-27
2024-12-28,80,0,Happy,4,Leaning Forward,1.4,94,37.1,16,64,292,1,1,0,History,2024-12-28
2024-12-29,80,0,Neutral,6,Upright,4.28,78,35.4,12,64,276,0,2,0,Science,2024-12-29
2024-12-30,80,1,Happy,1,Upright,0.26,96,36.2,16,64,246,1,1,0,Science,2024-12-30
2024-12-01,81,1,Surprised,2,Leaning Forward,2.83,89,35.4,18,68,226,1,1,0,Science,2024-12-01
2024-12-02,81,0,Sad,9,Upright,3.04,76,37.4,18,66,244,1,1,0,Literature,2024-12-02
2024-12-03,81,1,Angry,9,Upright,4.61,86,35.2,20,54,252,0,1,0,Literature,2024-12-03
2024-12-04,81,1,Surprised,7,Slouched,2.98,89,35.1,15,68,272,0,2,0,Literature,2024-12-04
2024-12-05,81,0,Surprised,7,Leaning Forward,0.92,88,35.2,13,51,256,0,1,0,History,2024-12-05
2024-12-06,81,0,Angry,9,Slouched,0.86,62,36.0,14,59,225,1,0,0,History,2024-12-06
2024-12-07,81,0,Happy,2,Upright,3.08,74,35.6,18,50,300,0,0,1,Literature,2024-12-07
2024-12-08,81,1,Sad,10,Upright,1.99,82,36.6,15,60,256,0,1,0,Literature,2024-12-08
2024-12-09,81,1,Happy,2,Leaning Forward,1.72,90,36.8,12,51,300,1,0,0,Literature,2024-12-09
2024-12-10,81,1,Neutral,8,Slouched,3.9,81,35.6,13,68,280,1,1,0,Mathematics,2024-12-10
2024-12-11,81,1,Neutral,4,Upright,2.65,60,35.8,19,63,297,1,0,0,Science,2024-12-11
2024-12-12,81,1,Happy,7,Leaning Forward,4.3,87,36.4,19,67,250,0,1,0,Mathematics,2024-12-12
2024-12-13,81,0,Angry,2,Upright,0.61,64,37.3,12,52,279,0,0,1,Science,2024-12-13
2024-12-14,81,0,Angry,9,Leaning Forward,0.66,90,36.4,19,55,266,1,1,0,Literature,2024-12-14
2024-12-15,81,0,Neutral,2,Slouched,2.84,86,35.4,13,65,285,0,2,0,Literature,2024-12-15
2024-12-16,81,0,Surprised,0,Upright,0.97,71,36.4,20,50,260,1,1,0,Mathematics,2024-12-16
2024-12-17,81,0,Happy,2,Leaning Forward,2.44,81,36.7,14,50,218,0,1,0,History,2024-12-17
2024-12-18,81,1,Neutral,4,Slouched,4.74,64,36.0,20,65,279,0,0,1,History,2024-12-18
2024-12-19,81,1,Surprised,6,Upright,4.37,80,36.6,12,53,245,0,0,1,History,2024-12-19
2024-12-20,81,1,Neutral,4,Upright,4.13,74,37.2,18,51,261,1,2,0,Science,2024-12-20
2024-12-21,81,0,Sad,0,Leaning Forward,4.84,92,37.4,14,57,288,1,2,0,History,2024-12-21
2024-12-22,81,0,Surprised,0,Upright,4.32,81,36.1,14,57,217,1,2,0,Literature,2024-12-22
2024-12-23,81,1,Angry,5,Leaning Forward,3.52,99,36.6,12,53,246,1,0,0,Mathematics,2024-12-23
2024-12-24,81,1,Surprised,9,Slouched,3.35,61,36.5,17,52,273,0,2,0,History,2024-12-24
2024-12-25,81,0,Angry,5,Upright,1.19,69,37.4,19,50,234,0,0,1,History,2024-12-25
2024-12-26,81,1,Angry,2,Leaning Forward,4.55,81,36.3,17,60,215,1,2,0,Mathematics,2024-12-26
2024-12-27,81,1,Happy,4,Leaning Forward,0.82,61,37.3,19,60,258,1,0,0,Science,2024-12-27
2024-12-28,81,0,Neutral,8,Slouched,4.13,97,36.0,18,54,244,0,1,0,Mathematics,2024-12-28
2024-12-29,81,0,Sad,4,Leaning Forward,2.88,90,36.8,15,70,255,0,2,0,Literature,2024-12-29
2024-12-30,81,1,Neutral,3,Leaning Forward,1.53,100,37.2,16,69,259,1,0,0,Literature,2024-12-30
2024-12-01,82,1,Neutral,7,Upright,1.69,85,36.9,16,57,266,0,2,0,Mathematics,2024-12-01
2024-12-02,82,0,Sad,4,Leaning Forward,3.24,78,35.3,19,68,253,0,2,0,Mathematics,2024-12-02
2024-12-03,82,0,Angry,4,Upright,3.01,86,36.7,19,57,261,0,2,0,Literature,2024-12-03
2024-12-04,82,0,Surprised,6,Leaning Forward,3.9,68,35.3,16,69,219,0,1,0,Mathematics,2024-12-04
2024-12-05,82,0,Happy,9,Upright,3.59,77,37.3,12,53,286,0,1,0,Science,2024-12-05
2024-12-06,82,0,Happy,1,Slouched,0.92,71,36.0,13,58,262,0,1,0,Science,2024-12-06
2024-12-07,82,0,Happy,10,Upright,2.61,68,37.3,15,56,242,1,2,0,Science,2024-12-07
2024-12-08,82,0,Sad,9,Leaning Forward,3.19,80,36.5,18,65,300,1,1,0,Literature,2024-12-08
2024-12-09,82,0,Angry,0,Upright,0.83,70,36.9,19,57,251,0,1,0,Science,2024-12-09
2024-12-10,82,0,Sad,9,Leaning Forward,0.08,62,36.8,12,63,238,0,0,1,Literature,2024-12-10
2024-12-11,82,1,Neutral,2,Slouched,2.52,75,37.1,17,60,233,1,0,0,Mathematics,2024-12-11
2024-12-12,82,0,Happy,6,Leaning Forward,2.46,69,36.8,12,63,256,1,0,0,Science,2024-12-12
2024-12-13,82,0,Angry,3,Slouched,4.78,96,36.0,12,58,240,1,2,0,History,2024-12-13
2024-12-14,82,1,Sad,8,Slouched,2.79,74,35.8,15,57,265,0,2,0,Mathematics,2024-12-14
2024-12-15,82,0,Surprised,3,Slouched,1.7,100,37.2,15,51,223,0,0,1,History,2024-12-15
2024-12-16,82,0,Sad,2,Slouched,3.79,76,35.1,20,61,224,1,1,0,Literature,2024-12-16
2024-12-17,82,0,Sad,5,Upright,1.62,64,36.0,14,57,216,0,0,1,Science,2024-12-17
2024-12-18,82,1,Happy,5,Slouched,1.62,91,35.1,16,70,289,0,0,1,Mathematics,2024-12-18
2024-12-19,82,0,Neutral,5,Slouched,1.53,65,36.5,14,61,247,1,0,0,Mathematics,2024-12-19
2024-12-20,82,0,Angry,0,Slouched,3.85,64,36.5,15,61,202,0,1,0,Science,2024-12-20
2024-12-21,82,1,Angry,4,Upright,3.08,90,35.3,19,60,245,0,2,0,Literature,2024-12-21
2024-12-22,82,1,Sad,2,Leaning Forward,3.16,68,37.5,18,57,202,0,1,0,Literature,2024-12-22
2024-12-23,82,1,Sad,1,Leaning Forward,3.35,94,36.6,18,57,240,0,2,0,History,2024-12-23
2024-12-24,82,1,Surprised,1,Slouched,0.21,69,35.1,20,62,264,0,0,1,Science,2024-12-24
2024-12-25,82,1,Surprised,1,Slouched,0.95,73,36.7,18,50,264,1,2,0,Mathematics,2024-12-25
2024-12-26,82,0,Happy,4,Slouched,3.66,63,36.8,14,65,265,0,0,1,Mathematics,2024-12-26
2024-12-27,82,1,Surprised,10,Upright,1.93,75,36.4,13,63,265,0,0,1,Literature,2024-12-27
2024-12-28,82,1,Surprised,9,Upright,4.97,100,35.1,18,60,251,1,0,0,History,2024-12-28
2024-12-29,82,0,Angry,0,Upright,2.4,69,36.8,14,50,292,1,1,0,Mathematics,2024-12-29
2024-12-30,82,0,Sad,7,Upright,1.76,78,35.0,20,57,293,1,1,0,Mathematics,2024-12-30
2024-12-01,83,1,Angry,7,Leaning Forward,3.8,97,36.6,17,53,282,0,0,1,Science,2024-12-01
2024-12-02,83,0,Surprised,7,Upright,1.3,90,35.7,12,63,248,1,1,0,Literature,2024-12-02
2024-12-03,83,0,Angry,5,Slouched,4.47,65,36.1,17,63,205,1,1,0,Science,2024-12-03
2024-12-04,83,0,Neutral,3,Upright,2.52,100,36.6,15,68,218,1,1,0,Mathematics,2024-12-04
2024-12-05,83,1,Angry,5,Slouched,1.66,73,35.6,19,65,261,0,0,1,History,2024-12-05
2024-12-06,83,0,Happy,6,Slouched,3.44,90,35.3,14,63,213,0,2,0,Science,2024-12-06
2024-12-07,83,1,Sad,0,Upright,0.72,63,35.3,17,59,243,1,2,0,Science,2024-12-07
2024-12-08,83,0,Neutral,4,Leaning Forward,4.96,92,37.5,12,68,275,0,2,0,History,2024-12-08
2024-12-09,83,1,Sad,8,Leaning Forward,2.39,79,35.9,18,56,201,1,1,0,History,2024-12-09
2024-12-10,83,0,Happy,0,Upright,2.9,78,35.6,14,69,239,1,0,0,History,2024-12-10
2024-12-11,83,1,Happy,7,Leaning Forward,2.83,86,35.8,16,63,296,0,1,0,Literature,2024-12-11
2024-12-12,83,1,Sad,5,Upright,2.61,84,35.4,17,54,257,0,2,0,Science,2024-12-12
2024-12-13,83,0,Sad,2,Upright,0.19,74,37.2,16,51,247,1,0,0,Literature,2024-12-13
2024-12-14,83,0,Sad,5,Upright,3.3,93,36.4,12,58,213,1,1,0,History,2024-12-14
2024-12-15,83,0,Surprised,6,Slouched,0.22,94,37.0,14,56,274,0,1,0,History,2024-12-15
2024-12-16,83,1,Neutral,7,Leaning Forward,3.07,97,36.4,15,63,210,1,2,0,Science,2024-12-16
2024-12-17,83,1,Angry,5,Leaning Forward,4.05,78,35.8,14,50,218,0,1,0,History,2024-12-17
2024-12-18,83,0,Neutral,8,Leaning Forward,4.18,72,36.8,15,64,230,1,2,0,Literature,2024-12-18
2024-12-19,83,1,Happy,3,Upright,4.19,67,37.3,12,54,248,0,1,0,Literature,2024-12-19
2024-12-20,83,0,Angry,3,Leaning Forward,2.87,60,36.0,12,58,258,0,1,0,Mathematics,2024-12-20
2024-12-21,83,0,Neutral,6,Leaning Forward,3.38,69,37.2,19,63,271,0,0,1,History,2024-12-21
2024-12-22,83,0,Sad,4,Upright,1.4,72,36.9,20,53,214,1,0,0,Mathematics,2024-12-22
2024-12-23,83,1,Happy,3,Upright,1.57,67,36.1,12,59,239,1,0,0,Literature,2024-12-23
2024-12-24,83,1,Surprised,0,Leaning Forward,3.72,63,37.0,18,64,212,0,2,0,Science,2024-12-24
2024-12-25,83,0,Happy,0,Upright,0.52,82,36.9,18,58,240,1,2,0,Literature,2024-12-25
2024-12-26,83,1,Neutral,10,Slouched,3.0,63,36.1,16,50,228,0,0,1,History,2024-12-26
2024-12-27,83,1,Angry,10,Leaning Forward,3.07,93,36.1,15,57,277,1,1,0,Mathematics,2024-12-27
2024-12-28,83,1,Happy,2,Leaning Forward,2.02,79,35.2,18,50,228,0,1,0,History,2024-12-28
2024-12-29,83,1,Sad,1,Leaning Forward,3.23,62,35.9,18,57,211,1,1,0,Mathematics,2024-12-29
2024-12-30,83,1,Neutral,4,Slouched,3.93,70,35.8,18,51,249,0,0,1,Science,2024-12-30
2024-12-01,84,1,Surprised,4,Leaning Forward,2.0,98,35.8,20,62,299,0,0,1,Science,2024-12-01
2024-12-02,84,0,Surprised,0,Leaning Forward,1.23,66,35.1,12,64,259,1,2,0,Mathematics,2024-12-02
2024-12-03,84,1,Sad,10,Slouched,1.57,79,36.5,15,51,256,0,1,0,Mathematics,2024-12-03
2024-12-04,84,1,Happy,9,Leaning Forward,3.79,63,37.5,16,69,203,0,0,1,History,2024-12-04
2024-12-05,84,1,Neutral,1,Slouched,1.67,97,36.1,16,57,229,0,1,0,History,2024-12-05
2024-12-06,84,1,Neutral,5,Upright,1.14,66,36.2,12,56,293,1,2,0,History,2024-12-06
2024-12-07,84,0,Happy,4,Leaning Forward,3.47,97,36.5,18,70,251,1,0,0,Science,2024-12-07
2024-12-08,84,1,Happy,9,Slouched,3.24,89,35.6,19,56,272,0,2,0,Science,2024-12-08
2024-12-09,84,0,Neutral,8,Slouched,3.59,69,37.3,15,67,244,1,2,0,Literature,2024-12-09
2024-12-10,84,0,Angry,2,Slouched,3.29,84,36.4,13,58,289,1,2,0,Mathematics,2024-12-10
2024-12-11,84,0,Happy,7,Leaning Forward,1.95,62,36.1,17,61,271,0,1,0,Mathematics,2024-12-11
2024-12-12,84,1,Surprised,9,Upright,0.59,67,36.0,17,50,250,1,0,0,History,2024-12-12
2024-12-13,84,1,Neutral,6,Upright,4.1,94,36.7,19,50,213,1,1,0,Science,2024-12-13
2024-12-14,84,1,Happy,3,Leaning Forward,3.59,76,36.7,19,53,292,1,1,0,Literature,2024-12-14
2024-12-15,84,0,Neutral,5,Upright,3.02,63,35.8,14,62,206,1,2,0,Mathematics,2024-12-15
2024-12-16,84,0,Happy,10,Leaning Forward,0.28,80,36.1,18,52,274,0,2,0,Literature,2024-12-16
2024-12-17,84,1,Neutral,9,Leaning Forward,2.57,68,37.4,15,50,206,0,2,0,History,2024-12-17
2024-12-18,84,1,Surprised,9,Leaning Forward,0.26,95,37.1,19,54,225,0,2,0,History,2024-12-18
2024-12-19,84,1,Neutral,8,Upright,2.47,89,37.4,15,70,252,0,0,1,Science,2024-12-19
2024-12-20,84,1,Happy,9,Upright,0.63,64,36.9,20,67,217,1,2,0,History,2024-12-20
2024-12-21,84,0,Happy,8,Leaning Forward,4.92,78,35.3,18,52,281,0,1,0,History,2024-12-21
2024-12-22,84,0,Surprised,4,Upright,3.45,87,36.5,18,66,224,0,0,1,Science,2024-12-22
2024-12-23,84,1,Surprised,4,Upright,4.18,69,35.6,13,68,293,0,1,0,History,2024-12-23
2024-12-24,84,0,Angry,2,Leaning Forward,4.03,89,37.3,14,62,277,0,1,0,History,2024-12-24
2024-12-25,84,1,Angry,9,Leaning Forward,1.6,70,37.3,17,55,278,1,2,0,Literature,2024-12-25
2024-12-26,84,1,Angry,4,Upright,4.01,100,36.1,20,63,264,1,1,0,Mathematics,2024-12-26
2024-12-27,84,1,Sad,3,Upright,2.13,61,36.5,20,50,241,0,0,1,Literature,2024-12-27
2024-12-28,84,1,Neutral,5,Leaning Forward,3.37,63,36.9,18,55,299,1,0,0,Literature,2024-12-28
2024-12-29,84,0,Sad,5,Leaning Forward,0.49,69,35.0,16,62,230,1,2,0,Literature,2024-12-29
2024-12-30,84,1,Sad,6,Slouched,3.62,73,35.4,17,66,238,0,0,1,Mathematics,2024-12-30
2024-12-01,85,1,Neutral,10,Leaning Forward,2.95,91,36.2,15,64,273,0,0,1,History,2024-12-01
2024-12-02,85,1,Neutral,1,Leaning Forward,4.81,69,35.6,19,58,287,1,1,0,Mathematics,2024-12-02
2024-12-03,85,1,Sad,6,Slouched,0.06,93,36.1,17,62,283,0,0,1,Literature,2024-12-03
2024-12-04,85,0,Sad,5,Leaning Forward,1.46,70,35.5,12,50,269,1,0,0,Mathematics,2024-12-04
2024-12-05,85,0,Happy,8,Leaning Forward,0.73,70,36.6,20,54,265,1,1,0,Literature,2024-12-05
2024-12-06,85,0,Happy,7,Leaning Forward,3.58,93,35.5,14,70,256,0,0,1,History,2024-12-06
2024-12-07,85,1,Angry,5,Upright,0.92,90,35.3,13,69,257,1,1,0,Mathematics,2024-12-07
2024-12-08,85,1,Neutral,10,Upright,2.18,70,36.2,18,56,280,1,0,0,Literature,2024-12-08
2024-12-09,85,0,Angry,5,Slouched,1.66,61,35.0,17,52,204,1,0,0,Mathematics,2024-12-09
2024-12-10,85,1,Sad,2,Slouched,4.39,73,36.7,12,56,253,1,2,0,Mathematics,2024-12-10
2024-12-11,85,0,Sad,5,Upright,0.77,93,35.6,15,58,287,1,0,0,History,2024-12-11
2024-12-12,85,1,Neutral,3,Leaning Forward,0.57,87,36.9,14,67,203,1,0,0,Mathematics,2024-12-12
2024-12-13,85,1,Sad,1,Slouched,4.2,87,36.5,20,65,293,1,2,0,Science,2024-12-13
2024-12-14,85,0,Happy,4,Slouched,1.39,76,35.2,12,62,212,0,0,1,Literature,2024-12-14
2024-12-15,85,1,Happy,0,Leaning Forward,2.73,78,37.0,17,67,203,1,1,0,Mathematics,2024-12-15
2024-12-16,85,0,Surprised,6,Slouched,0.71,86,37.1,14,66,200,1,2,0,History,2024-12-16
2024-12-17,85,0,Neutral,0,Slouched,4.09,99,37.4,18,69,273,1,0,0,Literature,2024-12-17
2024-12-18,85,0,Happy,5,Upright,3.54,83,35.4,15,55,217,0,2,0,Mathematics,2024-12-18
2024-12-19,85,0,Surprised,10,Slouched,3.18,75,35.9,16,51,289,1,2,0,Science,2024-12-19
2024-12-20,85,0,Neutral,10,Upright,2.98,62,36.9,13,53,242,1,1,0,History,2024-12-20
2024-12-21,85,1,Sad,7,Slouched,3.52,95,36.3,18,51,228,1,1,0,Mathematics,2024-12-21
2024-12-22,85,0,Sad,0,Slouched,4.54,82,37.0,20,66,200,1,1,0,Literature,2024-12-22
2024-12-23,85,1,Happy,4,Upright,0.89,74,35.9,17,59,284,0,2,0,Science,2024-12-23
2024-12-24,85,1,Neutral,9,Slouched,2.21,88,36.2,13,53,287,0,0,1,History,2024-12-24
2024-12-25,85,0,Happy,4,Slouched,2.34,69,36.1,16,60,298,1,2,0,Mathematics,2024-12-25
2024-12-26,85,0,Angry,9,Slouched,4.84,96,36.2,12,53,244,0,1,0,History,2024-12-26
2024-12-27,85,0,Sad,6,Leaning Forward,2.61,84,35.2,20,56,234,0,0,1,Literature,2024-12-27
2024-12-28,85,0,Sad,10,Leaning Forward,3.18,93,36.5,15,50,287,1,2,0,Literature,2024-12-28
2024-12-29,85,0,Happy,3,Leaning Forward,4.19,98,36.9,19,68,276,1,1,0,History,2024-12-29
2024-12-30,85,1,Surprised,0,Upright,1.06,91,36.9,20,61,218,1,0,0,Science,2024-12-30
2024-12-01,86,0,Angry,4,Upright,4.85,89,36.0,15,51,291,1,2,0,Mathematics,2024-12-01
2024-12-02,86,0,Surprised,9,Slouched,3.08,99,37.1,16,58,240,0,1,0,Literature,2024-12-02
2024-12-03,86,1,Happy,0,Slouched,2.01,70,36.9,14,62,281,1,1,0,Science,2024-12-03
2024-12-04,86,0,Neutral,7,Slouched,4.97,66,36.7,12,58,231,1,2,0,Science,2024-12-04
2024-12-05,86,1,Angry,0,Slouched,4.06,96,37.4,17,66,240,0,2,0,Literature,2024-12-05
2024-12-06,86,1,Neutral,6,Leaning Forward,4.93,95,35.2,19,66,239,0,2,0,History,2024-12-06
2024-12-07,86,0,Surprised,3,Upright,4.98,66,37.0,19,64,249,1,2,0,Mathematics,2024-12-07
2024-12-08,86,0,Happy,7,Leaning Forward,2.67,84,36.5,14,56,225,0,1,0,Science,2024-12-08
2024-12-09,86,0,Sad,6,Leaning Forward,2.94,81,35.3,20,60,287,1,0,0,Mathematics,2024-12-09
2024-12-10,86,0,Sad,10,Slouched,1.58,70,36.1,17,60,215,0,0,1,Science,2024-12-10
2024-12-11,86,1,Angry,0,Upright,0.7,68,35.6,19,65,209,1,0,0,Science,2024-12-11
2024-12-12,86,1,Happy,9,Upright,3.55,80,35.9,19,51,219,1,2,0,Mathematics,2024-12-12
2024-12-13,86,0,Surprised,4,Upright,0.97,79,35.7,17,68,235,0,1,0,Literature,2024-12-13
2024-12-14,86,0,Happy,8,Leaning Forward,1.25,98,35.2,14,65,286,1,0,0,Mathematics,2024-12-14
2024-12-15,86,0,Surprised,6,Upright,4.53,70,37.2,20,70,230,1,1,0,Mathematics,2024-12-15
2024-12-16,86,1,Neutral,6,Leaning Forward,3.47,75,36.7,16,61,247,1,1,0,Science,2024-12-16
2024-12-17,86,1,Happy,2,Slouched,1.06,81,36.1,19,65,262,1,2,0,Science,2024-12-17
2024-12-18,86,0,Surprised,6,Upright,2.88,98,35.2,18,51,203,0,0,1,History,2024-12-18
2024-12-19,86,1,Sad,6,Leaning Forward,0.09,71,35.4,19,61,243,0,1,0,Mathematics,2024-12-19
2024-12-20,86,1,Angry,0,Slouched,3.22,89,35.1,13,60,286,1,0,0,Mathematics,2024-12-20
2024-12-21,86,0,Sad,9,Upright,1.26,99,35.1,18,69,260,0,0,1,History,2024-12-21
2024-12-22,86,0,Happy,8,Leaning Forward,0.97,75,36.9,15,68,294,0,1,0,Mathematics,2024-12-22
2024-12-23,86,1,Angry,2,Upright,0.01,81,35.6,19,52,220,0,2,0,History,2024-12-23
2024-12-24,86,0,Angry,2,Upright,2.55,89,36.1,16,55,258,1,0,0,Mathematics,2024-12-24
2024-12-25,86,1,Surprised,8,Leaning Forward,4.45,70,37.2,14,51,251,1,1,0,History,2024-12-25
2024-12-26,86,0,Happy,2,Slouched,4.88,95,35.1,16,58,253,0,0,1,Literature,2024-12-26
2024-12-27,86,1,Sad,4,Slouched,2.04,96,36.0,12,70,254,1,2,0,Science,2024-12-27
2024-12-28,86,1,Neutral,2,Slouched,2.31,88,36.4,16,65,263,1,0,0,Science,2024-12-28
2024-12-29,86,0,Angry,4,Slouched,1.59,89,36.1,12,63,211,0,1,0,History,2024-12-29
2024-12-30,86,1,Sad,6,Leaning Forward,0.31,98,35.3,14,62,287,1,0,0,Mathematics,2024-12-30
2024-12-01,87,0,Surprised,0,Upright,1.71,91,35.2,20,63,204,1,1,0,Science,2024-12-01
2024-12-02,87,1,Angry,8,Upright,3.97,64,36.7,18,62,239,1,2,0,Literature,2024-12-02
2024-12-03,87,0,Sad,7,Leaning Forward,2.62,67,37.2,16,54,271,1,2,0,Science,2024-12-03
2024-12-04,87,1,Happy,6,Upright,0.42,98,35.2,20,58,271,0,1,0,Mathematics,2024-12-04
2024-12-05,87,0,Surprised,0,Leaning Forward,2.57,85,36.2,13,61,221,1,0,0,Mathematics,2024-12-05
2024-12-06,87,0,Happy,7,Slouched,0.29,74,35.6,20,68,247,1,1,0,Literature,2024-12-06
2024-12-07,87,0,Neutral,6,Upright,3.35,80,37.4,13,51,273,1,1,0,Mathematics,2024-12-07
2024-12-08,87,1,Happy,1,Slouched,2.78,83,35.1,14,50,247,0,2,0,Mathematics,2024-12-08
2024-12-09,87,1,Angry,7,Upright,3.43,100,35.6,14,51,210,0,1,0,Mathematics,2024-12-09
2024-12-10,87,1,Neutral,9,Leaning Forward,2.37,89,36.7,17,70,229,0,2,0,Literature,2024-12-10
2024-12-11,87,1,Neutral,4,Upright,1.73,84,36.7,16,70,221,1,2,0,Mathematics,2024-12-11
2024-12-12,87,1,Neutral,1,Slouched,3.89,73,36.1,12,61,211,1,0,0,History,2024-12-12
2024-12-13,87,0,Surprised,6,Slouched,3.71,98,36.1,20,53,295,0,1,0,Literature,2024-12-13
2024-12-14,87,1,Neutral,7,Upright,4.04,89,35.8,12,61,266,0,2,0,Science,2024-12-14
2024-12-15,87,0,Neutral,4,Leaning Forward,3.06,92,35.1,17,66,251,1,2,0,History,2024-12-15
2024-12-16,87,0,Neutral,7,Slouched,1.33,61,36.4,20,63,226,1,2,0,History,2024-12-16
2024-12-17,87,0,Neutral,2,Slouched,3.68,66,35.2,13,52,288,1,1,0,Mathematics,2024-12-17
2024-12-18,87,0,Angry,4,Slouched,3.39,92,36.5,17,69,228,1,2,0,History,2024-12-18
2024-12-19,87,1,Angry,6,Upright,2.5,73,35.1,19,56,283,0,0,1,Science,2024-12-19
2024-12-20,87,0,Sad,10,Slouched,1.32,82,36.5,19,54,201,0,0,1,Science,2024-12-20
2024-12-21,87,0,Angry,8,Slouched,4.61,95,37.2,14,52,297,1,1,0,Science,2024-12-21
2024-12-22,87,1,Angry,8,Slouched,2.23,84,35.0,14,68,231,1,2,0,Literature,2024-12-22
2024-12-23,87,1,Surprised,2,Upright,1.31,65,36.1,19,60,268,0,1,0,Mathematics,2024-12-23
2024-12-24,87,0,Angry,2,Slouched,2.23,87,36.5,20,66,283,1,1,0,Literature,2024-12-24
2024-12-25,87,1,Neutral,4,Slouched,2.56,88,36.9,13,57,235,1,1,0,Mathematics,2024-12-25
2024-12-26,87,0,Angry,3,Slouched,4.97,60,36.7,18,55,289,0,2,0,Literature,2024-12-26
2024-12-27,87,0,Angry,3,Slouched,1.88,75,36.3,12,53,219,1,2,0,Science,2024-12-27
2024-12-28,87,1,Angry,3,Slouched,3.59,82,36.0,13,61,252,1,1,0,Literature,2024-12-28
2024-12-29,87,0,Sad,0,Slouched,0.14,86,35.8,16,66,203,0,2,0,Science,2024-12-29
